Ax,Ay,Az,Gx,Gy,Gz,Label
-0.029,0.949,0.375,-149.301,-8.698,15.916,PITCH
0.007,0.822,0.414,-204.768,-16.721,12.443,PITCH
-0.016,0.769,0.526,-264.478,-6.974,5.014,PITCH
0.015,0.696,0.652,-242.620,-16.520,-8.706,PITCH
0.007,0.712,0.798,-203.455,-6.624,2.756,PITCH
-0.026,0.614,0.789,-166.311,-3.509,3.596,PITCH
-0.018,0.493,0.868,-165.480,-2.966,5.136,PITCH
-0.035,0.528,0.919,-141.190,-1.654,7.674,PITCH
-0.032,0.530,0.898,-99.418,8.899,5.898,PITCH
-0.033,0.310,0.900,-97.974,9.800,6.055,PITCH
0.011,0.235,0.945,-121.082,-12.574,4.436,PITCH
-0.008,0.403,1.080,-102.349,-11.016,12.556,PITCH
0.024,0.323,1.033,-105.525,-3.797,7.298,PITCH
-0.025,0.174,0.992,-122.229,-10.903,-1.033,PITCH
-0.002,0.144,1.234,-114.144,-5.267,-1.837,PITCH
0.028,0.099,1.180,-130.524,16.056,-4.725,PITCH
0.026,0.018,1.020,-154.788,3.999,-3.299,PITCH
-0.018,-0.004,1.005,-150.806,1.505,-2.406,PITCH
-0.029,-0.069,1.075,-143.622,-18.664,-3.255,PITCH
-0.012,-0.140,1.068,-179.182,-46.401,1.645,PITCH
0.038,-0.193,0.792,-174.064,-11.979,9.056,PITCH
0.026,-0.304,1.010,-129.019,-7.630,6.729,PITCH
0.014,-0.366,1.008,-114.336,-24.229,6.387,PITCH
0.026,-0.398,0.964,-127.199,-40.504,5.670,PITCH
0.049,-0.409,0.973,-131.617,-44.800,4.104,PITCH
0.041,-0.482,0.808,-137.357,-42.438,4.847,PITCH
0.052,-0.496,0.771,-99.785,-22.426,2.625,PITCH
0.034,-0.610,0.817,-79.511,-6.886,-1.085,PITCH
0.044,-0.640,0.832,-83.501,-4.550,-0.210,PITCH
0.061,-0.650,0.742,-84.473,-2.126,-1.846,PITCH
0.058,-0.739,0.734,-78.566,-3.027,-5.504,PITCH
0.092,-0.726,0.767,-77.052,-12.049,-3.684,PITCH
0.092,-0.727,0.690,-88.436,-18.708,1.479,PITCH
0.073,-0.731,0.617,-80.106,-8.794,6.011,PITCH
0.114,-0.793,0.551,-74.839,-5.390,11.602,PITCH
0.104,-0.811,0.684,-72.573,-25.655,9.205,PITCH
0.098,-0.865,0.596,-76.808,-26.145,8.076,PITCH
0.080,-0.849,0.508,-80.902,-16.835,13.029,PITCH
0.087,-0.842,0.546,-73.675,-11.104,14.333,PITCH
0.090,-0.872,0.480,-68.381,-4.401,19.530,PITCH
0.055,-0.905,0.401,-68.399,1.934,21.683,PITCH
0.063,-0.878,0.373,-64.260,5.399,22.435,PITCH
0.045,-0.883,0.324,-54.355,7.088,18.917,PITCH
0.052,-0.913,0.292,-41.055,7.980,14.350,PITCH
0.059,-0.937,0.334,-29.129,13.659,14.026,PITCH
0.018,-0.938,0.294,-18.331,15.330,14.875,PITCH
0.020,-0.920,0.286,-5.836,14.472,10.413,PITCH
0.042,-0.931,0.302,1.671,13.020,9.406,PITCH
0.014,-0.934,0.290,11.209,8.776,6.239,PITCH
0.006,-0.935,0.305,20.659,1.330,-1.540,PITCH
-0.023,-0.969,0.286,38.710,2.485,-8.435,PITCH
-0.006,-0.915,0.302,58.179,5.959,-9.030,PITCH
0.010,-0.875,0.301,82.504,17.780,-6.790,PITCH
0.028,-0.784,0.350,146.764,17.028,-14.149,PITCH
0.011,-0.815,0.426,183.706,22.986,-17.701,PITCH
0.017,-0.823,0.461,176.645,28.962,-14.779,PITCH
0.007,-0.703,0.584,182.490,20.142,-14.350,PITCH
0.035,-0.624,0.691,184.791,11.795,-19.084,PITCH
0.011,-0.630,0.787,165.576,2.599,-6.256,PITCH
-0.000,-0.582,0.840,148.741,2.993,-5.154,PITCH
0.035,-0.482,0.918,148.960,-8.172,-14.761,PITCH
0.029,-0.422,1.025,138.232,-24.325,-10.693,PITCH
0.048,-0.351,1.067,117.416,-37.354,-8.654,PITCH
0.094,-0.340,1.243,125.387,-9.459,0.604,PITCH
0.044,-0.326,1.110,109.463,28.026,-8.461,PITCH
0.048,-0.258,0.969,89.609,24.614,-8.881,PITCH
0.052,-0.136,1.004,91.971,24.202,-0.840,PITCH
0.054,-0.117,0.987,90.624,24.841,3.806,PITCH
0.038,-0.127,1.021,101.281,24.719,9.800,PITCH
0.009,-0.044,1.036,107.433,20.632,8.663,PITCH
0.008,-0.022,1.043,100.861,15.068,7.367,PITCH
-0.016,0.011,1.023,97.134,17.544,6.571,PITCH
-0.023,0.072,1.038,104.834,7.227,7.140,PITCH
-0.028,0.110,1.068,113.111,-10.640,9.975,PITCH
-0.022,0.130,1.062,88.375,-11.252,6.256,PITCH
-0.010,0.185,1.005,72.669,3.316,4.883,PITCH
-0.088,0.233,1.066,69.842,-4.182,7.997,PITCH
-0.022,0.258,1.016,39.393,-2.362,6.134,PITCH
0.005,0.238,0.959,45.045,-1.269,5.023,PITCH
-0.008,0.233,0.989,34.072,-1.592,2.179,PITCH
-0.022,0.260,0.993,52.176,-0.998,4.559,PITCH
-0.013,0.272,0.966,55.029,-0.945,3.491,PITCH
-0.012,0.301,0.957,37.301,-1.234,4.218,PITCH
-0.027,0.343,0.971,30.257,-1.601,2.170,PITCH
-0.035,0.362,0.959,76.055,-0.744,2.800,PITCH
-0.009,0.349,0.941,73.710,-1.689,-1.444,PITCH
-0.006,0.413,0.923,59.850,-2.503,-2.651,PITCH
0.002,0.434,0.918,53.708,-2.581,-2.415,PITCH
-0.006,0.461,0.908,63.210,-0.884,-2.196,PITCH
-0.020,0.477,0.889,73.132,-2.555,-4.436,PITCH
-0.009,0.500,0.883,78.155,-4.086,-5.740,PITCH
-0.009,0.548,0.868,74.988,0.735,-5.372,PITCH
-0.012,0.578,0.827,91.927,6.694,-4.918,PITCH
-0.024,0.570,0.804,112.516,4.602,-6.274,PITCH
-0.025,0.636,0.755,104.598,-2.739,-5.294,PITCH
-0.027,0.690,0.732,91.446,-7.044,-4.480,PITCH
-0.013,0.732,0.686,108.929,-6.361,-4.550,PITCH
-0.015,0.738,0.656,99.628,0.359,-8.120,PITCH
-0.025,0.763,0.662,96.591,-4.795,-4.436,PITCH
-0.041,0.780,0.619,93.826,7.630,-8.024,PITCH
-0.038,0.819,0.574,110.259,1.523,-6.974,PITCH
-0.038,0.850,0.522,100.765,6.177,-1.697,PITCH
-0.041,0.866,0.505,93.870,10.474,-0.595,PITCH
-0.042,0.876,0.443,102.620,7.753,-0.586,PITCH
-0.046,0.919,0.409,105.823,6.011,-1.759,PITCH
-0.039,0.934,0.393,93.118,14.971,-3.185,PITCH
-0.064,0.950,0.332,88.454,17.351,-4.716,PITCH
-0.057,0.945,0.284,87.666,17.964,-5.950,PITCH
-0.079,0.964,0.228,84.210,14.236,-2.888,PITCH
-0.082,0.980,0.204,73.482,9.363,-0.822,PITCH
-0.077,0.978,0.191,55.965,5.810,1.120,PITCH
-0.093,0.997,0.142,51.931,3.946,2.931,PITCH
-0.066,1.003,0.143,32.147,4.077,5.626,PITCH
-0.054,0.994,0.135,11.524,7.219,6.589,PITCH
-0.026,1.035,0.121,-25.051,8.111,5.093,PITCH
-0.120,1.012,0.158,-47.924,8.663,9.074,PITCH
-0.066,0.997,0.172,-70.569,5.215,3.316,PITCH
-0.071,1.046,0.241,-81.533,4.926,1.470,PITCH
-0.066,1.032,0.264,-108.640,10.824,4.655,PITCH
-0.073,0.964,0.327,-162.015,2.931,4.497,PITCH
-0.047,0.894,0.327,-217.753,-7.236,2.065,PITCH
-0.043,0.826,0.392,-213.535,-28.481,3.106,PITCH
-0.055,0.774,0.583,-195.816,-59.246,0.420,PITCH
-0.031,0.797,0.778,-228.576,-21.044,-9.546,PITCH
-0.036,0.710,0.688,-228.716,-11.244,-14.691,PITCH
-0.016,0.580,0.781,-199.255,-19.294,-5.722,PITCH
-0.058,0.518,0.882,-179.865,3.920,-5.722,PITCH
-0.054,0.477,0.943,-179.655,17.631,-4.358,PITCH
-0.083,0.424,0.864,-192.771,21.507,-4.900,PITCH
-0.059,0.337,0.908,-168.105,0.175,-1.654,PITCH
-0.088,0.268,0.997,-117.941,-21.840,6.090,PITCH
-0.057,0.196,0.984,-138.337,-12.390,3.019,PITCH
-0.033,0.150,0.978,-141.837,-20.860,1.872,PITCH
-0.033,0.131,1.032,-130.576,-32.638,4.707,PITCH
-0.021,0.026,0.988,-121.835,-25.524,5.477,PITCH
-0.024,-0.039,0.987,-104.650,-3.465,5.171,PITCH
-0.024,-0.042,0.985,-59.868,-13.212,7.324,PITCH
-0.037,-0.080,0.968,-51.958,-13.685,7.709,PITCH
-0.002,-0.160,1.030,-76.405,-11.252,4.734,PITCH
-0.035,-0.164,1.052,-63.936,-13.431,6.554,PITCH
-0.032,-0.170,0.956,-61.049,-20.737,1.242,PITCH
0.001,-0.230,0.945,-62.029,-15.068,-2.730,PITCH
0.011,-0.268,0.990,-69.842,-3.999,-2.861,PITCH
0.032,-0.312,1.080,-69.702,-2.467,1.960,PITCH
0.022,-0.321,1.112,-81.287,-7.691,4.314,PITCH
0.023,-0.300,1.134,-100.853,-20.247,1.829,PITCH
0.045,-0.357,1.093,-124.574,-31.990,1.085,PITCH
0.043,-0.420,0.968,-140.122,-12.880,9.538,PITCH
-0.005,-0.453,0.965,-141.986,-5.758,14.368,PITCH
0.007,-0.544,0.903,-132.440,-9.538,8.767,PITCH
0.006,-0.535,0.899,-122.448,-1.969,10.658,PITCH
0.015,-0.564,0.733,-124.022,1.111,5.504,PITCH
0.027,-0.623,0.728,-120.951,-0.604,3.316,PITCH
0.016,-0.756,0.700,-116.664,-12.565,3.447,PITCH
0.000,-0.758,0.653,-109.244,-28.700,-0.376,PITCH
0.002,-0.701,0.595,-109.419,-21.411,-1.487,PITCH
0.031,-0.744,0.550,-124.451,-14.674,-2.310,PITCH
0.020,-0.835,0.505,-121.686,-6.387,-3.089,PITCH
0.018,-0.857,0.456,-101.771,-4.077,-6.300,PITCH
0.029,-0.815,0.377,-104.134,2.362,-6.387,PITCH
0.054,-0.823,0.377,-99.575,8.356,-4.725,PITCH
0.102,-0.985,0.339,-98.805,5.714,1.059,PITCH
0.075,-0.977,0.259,-114.231,-6.702,6.064,PITCH
0.054,-0.957,0.285,-129.911,-7.709,6.169,PITCH
0.033,-1.035,0.171,-91.219,-12.521,4.445,PITCH
0.042,-0.977,0.167,-64.706,-15.846,4.716,PITCH
0.063,-1.014,0.188,-59.553,-10.946,7.035,PITCH
0.062,-1.030,0.109,-58.056,-24.771,11.226,PITCH
0.016,-1.031,0.139,-46.778,-16.940,10.868,PITCH
0.020,-0.970,0.070,-35.333,0.569,10.028,PITCH
0.015,-0.972,0.016,-29.811,2.152,6.983,PITCH
0.012,-0.981,0.019,-22.470,2.590,5.189,PITCH
0.007,-0.992,-0.023,-6.711,7.814,4.532,PITCH
0.016,-1.003,-0.016,13.204,13.291,4.445,PITCH
0.027,-0.965,-0.006,26.976,11.821,3.054,PITCH
0.032,-0.974,0.038,31.535,8.750,3.517,PITCH
0.024,-1.010,0.080,39.524,10.290,3.229,PITCH
0.010,-1.039,0.037,53.541,9.214,3.045,PITCH
0.021,-1.015,0.050,61.504,14.472,1.225,PITCH
0.020,-1.000,0.120,86.975,9.494,7.166,PITCH
-0.015,-0.990,0.065,125.982,-7.219,2.152,PITCH
-0.000,-0.884,0.182,202.361,-9.809,-10.316,PITCH
0.028,-0.843,0.318,221.042,-3.736,-14.481,PITCH
0.031,-0.766,0.440,202.178,4.506,-12.530,PITCH
0.076,-0.713,0.498,169.076,6.492,-3.815,PITCH
0.006,-0.679,0.546,154.140,-7.796,-7.341,PITCH
0.018,-0.616,0.724,161.980,-2.432,-16.538,PITCH
0.062,-0.650,0.777,150.736,5.049,-15.111,PITCH
0.030,-0.644,0.818,134.374,5.661,-11.611,PITCH
0.025,-0.590,0.918,131.950,17.692,-11.007,PITCH
0.062,-0.509,0.910,147.035,15.724,-4.436,PITCH
0.073,-0.508,0.917,164.176,13.090,-1.942,PITCH
0.054,-0.380,1.003,163.958,10.159,-0.350,PITCH
0.031,-0.298,1.031,172.699,10.491,9.047,PITCH
0.016,-0.259,1.073,158.681,34.781,9.573,PITCH
-0.001,-0.157,1.040,145.521,35.936,11.699,PITCH
-0.032,-0.065,0.986,151.988,20.326,11.069,PITCH
-0.014,-0.097,1.067,160.239,7.753,9.065,PITCH
-0.010,-0.028,1.081,135.100,4.699,8.435,PITCH
-0.020,0.105,0.980,133.919,4.427,8.461,PITCH
-0.023,0.127,1.090,140.175,-6.274,8.741,PITCH
-0.024,0.178,1.073,124.731,1.356,5.863,PITCH
-0.022,0.247,1.023,118.107,14.166,1.549,PITCH
-0.012,0.313,0.963,126.298,0.490,-0.472,PITCH
-0.030,0.328,1.078,119.210,-1.374,-2.293,PITCH
-0.037,0.440,0.984,93.896,6.361,-4.559,PITCH
-0.039,0.414,0.951,109.156,1.531,-1.969,PITCH
-0.092,0.435,1.068,109.979,-2.993,-4.559,PITCH
-0.043,0.472,0.908,105.866,-6.746,-9.608,PITCH
-0.049,0.539,0.881,114.380,3.675,-8.225,PITCH
-0.025,0.542,0.834,118.799,3.447,-6.528,PITCH
-0.050,0.590,0.742,109.979,6.423,-3.264,PITCH
-0.054,0.670,0.736,122.649,-17.010,-1.426,PITCH
-0.019,0.696,0.761,140.613,-15.715,-2.651,PITCH
-0.043,0.772,0.661,133.359,-5.784,-1.120,PITCH
-0.045,0.842,0.618,138.154,-12.154,-2.651,PITCH
-0.012,0.857,0.532,135.494,-0.998,-2.039,PITCH
-0.028,0.799,0.589,122.474,25.375,1.584,PITCH
-0.021,0.945,0.420,123.183,20.921,2.074,PITCH
-0.045,0.927,0.448,132.029,19.311,-3.141,PITCH
-0.080,0.828,0.410,114.415,12.224,-1.444,PITCH
-0.067,0.943,0.332,106.934,8.496,-1.514,PITCH
-0.053,0.927,0.297,95.287,12.521,-3.194,PITCH
-0.072,0.928,0.258,69.247,13.930,-1.645,PITCH
-0.101,1.000,0.204,66.868,5.976,-0.534,PITCH
-0.070,0.979,0.190,55.125,-0.166,-0.315,PITCH
-0.074,0.990,0.180,45.369,3.290,2.957,PITCH
-0.092,0.962,0.149,23.433,4.716,6.711,PITCH
-0.079,1.007,0.153,6.738,-1.872,7.490,PITCH
-0.063,0.997,0.148,-1.706,-2.634,4.209,PITCH
-0.057,0.996,0.147,-15.566,-4.340,5.110,PITCH
-0.079,0.956,0.166,-41.195,-4.200,4.034,PITCH
-0.075,1.002,0.207,-65.660,-7.201,5.871,PITCH
-0.046,0.966,0.229,-79.555,-4.436,4.463,PITCH
0.114,1.089,0.221,-132.335,4.707,-4.637,PITCH
-0.051,1.003,0.369,-178.307,-6.650,10.833,PITCH
-0.035,0.866,0.405,-205.161,-7.525,-1.024,PITCH
-0.052,0.865,0.485,-213.316,-16.433,3.203,PITCH
-0.050,0.847,0.665,-212.231,-16.135,-0.980,PITCH
-0.044,0.731,0.740,-181.134,4.043,-10.491,PITCH
-0.062,0.648,0.688,-194.583,4.427,-13.825,PITCH
-0.069,0.652,0.804,-184.336,-8.908,-10.640,PITCH
-0.071,0.558,0.891,-155.645,0.184,-3.535,PITCH
-0.060,0.503,0.882,-153.274,3.378,-2.870,PITCH
-0.041,0.467,0.786,-133.630,-32.121,1.951,PITCH
-0.025,0.385,0.930,-129.124,-14.472,5.049,PITCH
-0.071,0.348,1.099,-113.059,17.981,3.824,PITCH
-0.054,0.327,1.087,-126.201,-18.471,2.826,PITCH
-0.017,0.243,0.950,-183.208,-48.554,-0.333,PITCH
-0.005,0.178,1.000,-206.421,-45.124,1.977,PITCH
-0.018,0.060,1.127,-176.426,-31.955,7.219,PITCH
-0.016,-0.016,0.984,-147.849,-55.064,8.199,PITCH
0.024,-0.062,0.962,-152.932,-45.412,10.238,PITCH
0.040,-0.167,1.037,-172.410,-31.552,9.809,PITCH
0.082,-0.210,1.195,-161.140,-36.908,6.851,PITCH
0.095,-0.240,1.057,-204.697,-27.554,18.821,PITCH
0.068,-0.266,0.807,-210.875,-26.346,28.910,PITCH
0.086,-0.371,0.749,-150.325,-33.521,21.683,PITCH
-0.012,-0.538,0.944,-109.961,-30.853,17.351,PITCH
0.053,-0.517,0.884,-112.936,9.546,11.042,PITCH
0.023,-0.581,0.772,-129.911,16.931,7.901,PITCH
0.070,-0.577,0.782,-125.073,2.494,6.011,PITCH
0.073,-0.710,0.720,-123.217,-6.274,3.447,PITCH
0.059,-0.785,0.669,-123.305,2.966,11.069,PITCH
0.076,-0.758,0.662,-119.044,-8.908,8.899,PITCH
0.082,-0.729,0.692,-128.074,-20.414,0.210,PITCH
0.039,-0.794,0.536,-132.466,-18.384,-1.732,PITCH
0.065,-0.936,0.379,-131.101,-6.807,4.594,PITCH
0.068,-1.000,0.467,-105.175,2.467,-0.079,PITCH
0.137,-0.809,0.539,-108.482,-16.450,-2.082,PITCH
0.082,-0.928,0.332,-139.449,-31.483,2.993,PITCH
0.057,-0.975,0.244,-121.284,-24.141,7.044,PITCH
0.074,-0.942,0.272,-110.136,-19.075,11.235,PITCH
0.089,-0.978,0.252,-105.166,-11.812,12.722,PITCH
0.090,-0.940,0.178,-109.235,-17.097,7.796,PITCH
0.041,-0.994,0.102,-110.372,-20.361,7.481,PITCH
0.092,-1.000,0.011,-106.094,-19.705,12.469,PITCH
0.042,-0.972,0.049,-96.644,-15.531,20.554,PITCH
0.065,-0.986,-0.026,-92.619,-5.976,17.605,PITCH
0.010,-0.947,-0.122,-88.043,0.779,9.984,PITCH
0.040,-0.984,-0.176,-82.119,1.102,11.524,PITCH
0.043,-1.005,-0.198,-66.448,-8.024,12.425,PITCH
0.015,-0.956,-0.219,-54.084,-0.875,11.007,PITCH
0.001,-0.970,-0.241,-36.671,15.417,8.627,PITCH
0.022,-1.006,-0.351,-26.801,18.497,12.101,PITCH
0.004,-0.997,-0.328,-4.524,4.865,11.261,PITCH
0.032,-0.975,-0.328,21.604,6.755,6.606,PITCH
0.009,-0.924,-0.266,41.484,7.079,1.111,PITCH
-0.009,-0.963,-0.281,54.049,10.299,1.006,PITCH
0.006,-0.974,-0.272,80.272,20.247,0.954,PITCH
0.002,-0.937,-0.161,114.389,23.222,3.483,PITCH
0.016,-0.901,-0.131,130.051,24.343,2.021,PITCH
0.042,-0.915,-0.095,145.591,25.034,-0.298,PITCH
0.044,-0.841,0.061,159.574,19.145,-7.088,PITCH
0.033,-0.894,0.073,149.284,7.858,-11.550,PITCH
0.038,-0.905,0.157,138.635,1.523,-12.084,PITCH
0.059,-0.841,0.300,132.466,-2.922,-7.219,PITCH
0.049,-0.885,0.334,112.105,-12.233,-1.496,PITCH
0.008,-0.884,0.438,99.348,-17.080,0.516,PITCH
0.030,-0.908,0.440,94.054,-16.450,-0.464,PITCH
0.040,-0.893,0.545,88.235,-3.797,1.645,PITCH
0.046,-0.873,0.568,72.249,-3.474,1.050,PITCH
0.016,-0.862,0.499,84.236,-0.131,-2.109,PITCH
0.055,-0.795,0.585,95.200,7.648,-4.856,PITCH
0.065,-0.757,0.700,97.134,12.276,-2.713,PITCH
0.063,-0.779,0.635,85.864,14.245,0.507,PITCH
0.038,-0.862,0.781,96.915,4.830,0.551,PITCH
0.106,-0.831,0.862,105.481,-17.062,-4.524,PITCH
0.061,-0.697,0.822,92.234,-20.545,-5.556,PITCH
0.058,-0.692,0.742,90.169,-14.569,0.087,PITCH
0.055,-0.604,0.761,112.052,-12.714,3.990,PITCH
0.046,-0.510,0.707,130.305,-7.262,2.056,PITCH
0.034,-0.495,0.802,158.891,9.354,-1.820,PITCH
0.113,-0.511,0.999,155.610,28.105,4.550,PITCH
0.045,-0.411,0.975,145.224,28.394,4.165,PITCH
0.067,-0.394,0.926,153.396,17.071,8.068,PITCH
0.047,-0.361,0.971,136.351,16.048,7.429,PITCH
0.011,-0.196,1.013,135.231,10.124,0.796,PITCH
0.007,-0.168,0.999,146.440,4.323,-3.307,PITCH
0.009,-0.127,1.014,153.160,6.142,-9.249,PITCH
0.035,0.014,1.068,166.145,10.377,-9.940,PITCH
0.034,0.081,1.095,175.193,10.448,-10.115,PITCH
-0.012,0.127,1.091,165.629,13.939,-9.398,PITCH
-0.018,0.227,1.042,166.128,9.642,-9.677,PITCH
0.006,0.317,0.994,164.771,4.244,-9.546,PITCH
-0.003,0.353,0.951,176.671,0.472,-7.088,PITCH
0.003,0.381,0.986,161.656,8.102,-9.345,PITCH
-0.024,0.460,0.867,156.634,9.669,-11.288,PITCH
-0.006,0.556,0.789,156.467,14.962,-10.876,PITCH
0.006,0.576,0.860,164.885,15.234,-7.184,PITCH
-0.031,0.617,0.759,153.449,17.325,-6.816,PITCH
-0.075,0.668,0.691,112.114,-1.689,4.148,PITCH
-0.101,0.731,0.661,100.853,-5.565,-7.455,PITCH
-0.047,0.771,0.671,116.882,-6.221,-8.855,PITCH
-0.045,0.764,0.701,116.366,4.786,-7.613,PITCH
-0.040,0.790,0.577,81.620,13.554,-5.057,PITCH
-0.130,0.774,0.637,104.921,7.709,0.271,PITCH
-0.066,0.862,0.521,103.897,-0.131,-4.734,PITCH
-0.062,0.877,0.494,101.281,3.666,-2.774,PITCH
-0.076,0.913,0.403,89.364,6.116,-2.503,PITCH
-0.078,0.888,0.371,97.326,-2.135,-2.082,PITCH
-0.081,0.933,0.340,95.287,-14.403,-2.870,PITCH
-0.094,0.969,0.290,97.169,-21.630,-6.160,PITCH
-0.067,0.958,0.271,99.033,-24.351,-9.179,PITCH
-0.078,0.967,0.230,86.643,-13.834,-1.181,PITCH
-0.075,0.980,0.190,80.789,-14.394,-0.971,PITCH
-0.083,0.990,0.159,74.988,-13.641,-1.601,PITCH
-0.080,0.989,0.130,78.934,-13.405,-3.570,PITCH
-0.078,0.986,0.101,57.085,-7.875,2.056,PITCH
-0.080,1.025,0.063,24.710,1.951,8.382,PITCH
-0.104,1.009,0.086,7.044,3.535,7.831,PITCH
-0.059,0.993,0.058,4.016,0.490,1.881,PITCH
-0.051,1.005,0.054,-14.035,-3.378,4.086,PITCH
-0.072,1.010,0.088,-42.289,-5.801,9.502,PITCH
-0.090,1.007,0.109,-58.310,-2.249,9.389,PITCH
-0.045,1.041,0.088,-69.055,6.335,13.204,PITCH
0.005,0.982,0.099,-87.369,18.209,10.229,PITCH
-0.031,1.023,0.056,-124.723,32.585,13.029,PITCH
-0.039,0.950,0.294,-158.891,38.202,12.224,PITCH
-0.044,0.921,0.327,-187.364,28.298,12.101,PITCH
-0.057,0.864,0.513,-171.509,12.180,9.126,PITCH
-0.073,0.819,0.516,-176.820,-4.996,13.055,PITCH
-0.093,0.855,0.636,-192.622,-15.137,9.126,PITCH
-0.049,0.831,0.762,-169.864,-12.512,7.420,PITCH
-0.045,0.685,0.734,-153.545,11.576,3.824,PITCH
-0.028,0.625,0.676,-167.667,-4.244,4.952,PITCH
-0.016,0.602,0.845,-178.955,-31.404,11.349,PITCH
-0.052,0.595,0.964,-161.516,-3.229,2.572,PITCH
-0.049,0.431,0.870,-152.303,13.807,-4.559,PITCH
-0.021,0.369,0.782,-147.315,-15.199,-3.176,PITCH
0.003,0.330,0.950,-133.018,-35.105,4.944,PITCH
-0.006,0.347,1.065,-100.984,-14.796,7.499,PITCH
0.019,0.240,0.935,-123.375,-24.439,8.820,PITCH
0.038,0.195,0.900,-123.086,-42.403,9.126,PITCH
0.023,0.158,1.100,-106.076,-38.255,12.460,PITCH
0.032,0.123,1.096,-105.210,-14.201,8.111,PITCH
0.060,-0.008,0.963,-147.096,-4.471,6.702,PITCH
0.052,0.030,0.890,-140.560,-18.375,5.189,PITCH
0.042,-0.010,1.088,-109.471,-30.240,6.729,PITCH
0.084,-0.105,1.193,-111.930,-25.069,8.120,PITCH
0.120,-0.168,1.128,-134.680,-14.665,15.881,PITCH
0.120,-0.203,1.034,-166.355,-13.641,17.710,PITCH
0.096,-0.211,0.985,-178.710,-22.435,17.413,PITCH
0.085,-0.323,0.995,-182.980,-19.679,21.333,PITCH
0.044,-0.428,0.895,-125.982,-18.524,16.406,PITCH
0.081,-0.445,0.862,-128.214,-20.125,19.005,PITCH
0.066,-0.458,0.752,-138.451,-10.316,12.731,PITCH
0.051,-0.601,0.768,-123.209,-6.606,6.807,PITCH
0.088,-0.701,0.824,-75.539,11.515,6.195,PITCH
0.086,-0.634,0.831,-89.801,24.649,12.294,PITCH
0.068,-0.692,0.641,-99.934,21.079,13.921,PITCH
0.029,-0.820,0.679,-106.864,18.454,17.754,PITCH
0.028,-0.770,0.709,-102.489,29.312,21.866,PITCH
0.045,-0.768,0.611,-104.738,28.700,18.112,PITCH
0.025,-0.766,0.558,-104.195,10.028,15.627,PITCH
-0.003,-0.842,0.514,-101.614,8.496,16.397,PITCH
0.021,-0.840,0.559,-100.293,0.446,10.666,PITCH
-0.018,-1.000,0.402,-119.298,-2.047,-1.444,PITCH
0.003,-0.877,0.417,-106.120,-10.273,-6.641,PITCH
0.009,-0.971,0.312,-88.637,-14.262,-9.083,PITCH
0.020,-0.891,0.340,-82.101,-17.413,-7.560,PITCH
0.041,-0.967,0.307,-105.831,-50.514,-11.664,PITCH
0.007,-0.972,0.186,-87.832,-49.814,-11.804,PITCH
0.014,-0.944,0.202,-70.298,-27.116,-11.349,PITCH
0.053,-0.934,0.206,-75.145,-23.205,-11.637,PITCH
0.037,-0.996,0.129,-83.099,-30.135,-14.227,PITCH
0.059,-1.008,0.081,-59.369,-20.615,-10.500,PITCH
0.097,-0.993,0.097,-56.359,-20.300,-8.347,PITCH
0.079,-1.000,0.101,-62.659,-26.233,-7.823,PITCH
0.087,-1.021,-0.002,-63.114,-19.854,-8.137,PITCH
0.079,-1.035,-0.024,-43.951,-12.626,-3.395,PITCH
0.087,-0.991,-0.061,-45.789,-9.642,-3.185,PITCH
0.073,-1.005,-0.012,-59.028,-9.887,-5.066,PITCH
0.107,-0.956,-0.082,-62.195,1.549,-5.836,PITCH
0.104,-0.959,-0.076,-37.100,4.226,-1.006,PITCH
0.120,-0.999,-0.099,-42.175,5.110,3.447,PITCH
0.128,-1.006,-0.066,-66.780,-7.761,1.479,PITCH
0.101,-0.977,-0.061,-83.283,-8.015,-1.592,PITCH
0.105,-0.998,-0.110,-82.863,-19.513,-2.660,PITCH
0.115,-0.944,-0.138,-102.848,-17.859,-1.374,PITCH
0.105,-0.977,-0.178,-105.735,-20.195,0.770,PITCH
0.123,-0.936,-0.344,-119.639,-28.385,4.043,PITCH
0.091,-0.887,-0.371,-130.042,-43.890,3.203,PITCH
0.036,-0.854,-0.465,-122.946,-38.920,2.625,PITCH
0.060,-0.805,-0.496,-120.269,-29.855,3.981,PITCH
0.041,-0.750,-0.568,-119.866,-26.224,10.141,PITCH
0.012,-0.732,-0.657,-102.480,-12.040,2.152,PITCH
0.048,-0.687,-0.648,-102.279,-11.454,2.503,PITCH
0.014,-0.678,-0.709,-122.334,-4.664,0.490,PITCH
0.018,-0.703,-0.751,-102.217,-7.000,2.949,PITCH
0.027,-0.637,-0.737,-85.951,12.863,11.804,PITCH
0.063,-0.623,-0.782,-77.306,25.445,15.137,PITCH
0.082,-0.574,-0.788,-72.415,22.802,6.519,PITCH
0.093,-0.571,-0.804,-75.119,11.349,2.476,PITCH
0.082,-0.574,-0.882,-69.274,1.759,0.998,PITCH
0.087,-0.579,-0.891,-54.031,-6.764,0.849,PITCH
0.068,-0.538,-0.896,-37.170,-12.267,1.015,PITCH
0.042,-0.505,-0.847,-34.851,-11.025,1.006,PITCH
0.054,-0.494,-0.869,-24.771,-5.311,4.034,PITCH
0.048,-0.509,-0.911,-18.392,-1.041,5.819,PITCH
0.057,-0.502,-0.927,-4.979,5.985,7.884,PITCH
